date,plan,channel,mrr
2024-08-29,Self-serve,Organic,1834.75
2024-08-29,Self-serve,Paid,1300.84
2024-08-29,Self-serve,Referral,557.94
2024-08-30,Enterprise,Organic,4122.41
2024-08-30,Enterprise,Paid,2802.66
2024-08-30,Enterprise,Referral,1292.05
2024-08-30,SMB,Organic,3171.50
2024-08-30,SMB,Paid,2081.37
2024-08-30,SMB,Referral,916.39
2024-08-30,Self-serve,Organic,1705.66
2024-08-30,Self-serve,Paid,1260.39
2024-08-30,Self-serve,Referral,537.92
2024-08-31,Enterprise,Organic,3228.60
2024-08-31,Enterprise,Paid,2430.52
2024-08-31,Enterprise,Referral,998.57
2024-08-31,SMB,Organic,2602.41
2024-08-31,SMB,Paid,1733.05
2024-08-31,SMB,Referral,741.18
2024-08-31,Self-serve,Organic,1456.99
2024-08-31,Self-serve,Paid,1024.06
2024-08-31,Self-serve,Referral,412.30
2024-09-01,Enterprise,Organic,3261.03
2024-09-01,Enterprise,Paid,2296.10
2024-09-01,Enterprise,Referral,977.28
2024-09-01,SMB,Organic,2487.92
2024-09-01,SMB,Paid,1756.21
2024-09-01,SMB,Referral,760.99
2024-09-01,Self-serve,Organic,1461.20
2024-09-01,Self-serve,Paid,1038.57
2024-09-01,Self-serve,Referral,451.34
2024-09-02,Enterprise,Organic,4183.60
2024-09-02,Enterprise,Paid,2914.18
2024-09-02,Enterprise,Referral,1282.89
2024-09-02,SMB,Organic,3343.06
2024-09-02,SMB,Paid,2268.10
2024-09-02,SMB,Referral,1008.22
2024-09-02,Self-serve,Organic,1931.07
2024-09-02,Self-serve,Paid,1364.05
2024-09-02,Self-serve,Referral,592.81
2024-09-03,Enterprise,Organic,4116.35
2024-09-03,Enterprise,Paid,2959.58
2024-09-03,Enterprise,Referral,1268.29
2024-09-03,SMB,Organic,3277.38
2024-09-03,SMB,Paid,2256.12
2024-09-03,SMB,Referral,942.17
2024-09-03,Self-serve,Organic,1883.53
2024-09-03,Self-serve,Paid,1284.51
2024-09-03,Self-serve,Referral,564.95
2024-09-04,Enterprise,Organic,4054.23
2024-09-04,Enterprise,Paid,2811.31
2024-09-04,Enterprise,Referral,1254.71
2024-09-04,SMB,Organic,3244.87
2024-09-04,SMB,Paid,2300.46
2024-09-04,SMB,Referral,1032.62
2024-09-04,Self-serve,Organic,1861.21
2024-09-04,Self-serve,Paid,1310.90
2024-09-04,Self-serve,Referral,535.85
2024-09-05,Enterprise,Organic,3997.85
2024-09-05,Enterprise,Paid,3049.10
2024-09-05,Enterprise,Referral,1212.96
2024-09-05,SMB,Organic,3133.01
2024-09-05,SMB,Paid,2261.36
2024-09-05,SMB,Referral,967.67
2024-09-05,Self-serve,Organic,1798.14
2024-09-05,Self-serve,Paid,1281.89
2024-09-05,Self-serve,Referral,574.90
2024-09-06,Enterprise,Organic,3986.29
2024-09-06,Enterprise,Paid,2739.99
2024-09-06,Enterprise,Referral,1260.17
2024-09-06,SMB,Organic,3224.20
2024-09-06,SMB,Paid,2182.69
2024-09-06,SMB,Referral,907.94
2024-09-06,Self-serve,Organic,1775.03
2024-09-06,Self-serve,Paid,1268.82
2024-09-06,Self-serve,Referral,563.72
2024-09-07,Enterprise,Organic,3200.88
2024-09-07,Enterprise,Paid,2306.67
2024-09-07,Enterprise,Referral,1011.16
2024-09-07,SMB,Organic,2385.92
2024-09-07,SMB,Paid,1854.42
2024-09-07,SMB,Referral,743.50
2024-09-07,Self-serve,Organic,1482.90
2024-09-07,Self-serve,Paid,1035.40
2024-09-07,Self-serve,Referral,454.81
2024-09-08,Enterprise,Organic,3362.43
2024-09-08,Enterprise,Paid,2150.30
2024-09-08,Enterprise,Referral,968.96
2024-09-08,SMB,Organic,2583.37
2024-09-08,SMB,Paid,1790.36
2024-09-08,SMB,Referral,782.87
2024-09-08,Self-serve,Organic,1504.93
2024-09-08,Self-serve,Paid,1047.86
2024-09-08,Self-serve,Referral,438.20
2024-09-09,Enterprise,Organic,4022.30
2024-09-09,Enterprise,Paid,2939.98
2024-09-09,Enterprise,Referral,1293.40
2024-09-09,SMB,Organic,3203.56
2024-09-09,SMB,Paid,2362.24
2024-09-09,SMB,Referral,1020.65
2024-09-09,Self-serve,Organic,1899.72
2024-09-09,Self-serve,Paid,1203.00
2024-09-09,Self-serve,Referral,545.99
2024-09-10,Enterprise,Organic,4504.74
2024-09-10,Enterprise,Paid,2935.51
2024-09-10,Enterprise,Referral,1202.91
2024-09-10,SMB,Organic,3438.93
2024-09-10,SMB,Paid,2322.16
2024-09-10,SMB,Referral,1027.79
2024-09-10,Self-serve,Organic,1910.63
2024-09-10,Self-serve,Paid,1344.66
2024-09-10,Self-serve,Referral,574.66
2024-09-11,Enterprise,Organic,4277.43
2024-09-11,Enterprise,Paid,3133.21
2024-09-11,Enterprise,Referral,1293.54
2024-09-11,SMB,Organic,3104.21
2024-09-11,SMB,Paid,2311.66
2024-09-11,SMB,Referral,1011.09
2024-09-11,Self-serve,Organic,1929.30
2024-09-11,Self-serve,Paid,1286.80
2024-09-11,Self-serve,Referral,578.16
2024-09-12,Enterprise,Organic,4311.74
2024-09-12,Enterprise,Paid,3163.12
2024-09-12,Enterprise,Referral,1230.18
2024-09-12,SMB,Organic,3213.10
2024-09-12,SMB,Paid,2262.96
2024-09-12,SMB,Referral,964.43
2024-09-12,Self-serve,Organic,1814.66
2024-09-12,Self-serve,Paid,1196.94
2024-09-12,Self-serve,Referral,552.04
2024-09-13,Enterprise,Organic,4166.63
2024-09-13,Enterprise,Paid,2841.99
2024-09-13,Enterprise,Referral,1308.07
2024-09-13,SMB,Organic,3206.48
2024-09-13,SMB,Paid,2330.53
2024-09-13,SMB,Referral,969.10
2024-09-13,Self-serve,Organic,1876.95
2024-09-13,Self-serve,Paid,1292.82
2024-09-13,Self-serve,Referral,572.02
2024-09-14,Enterprise,Organic,3338.21
2024-09-14,Enterprise,Paid,2367.55
2024-09-14,Enterprise,Referral,1010.77
2024-09-14,SMB,Organic,2569.62
2024-09-14,SMB,Paid,1836.47
2024-09-14,SMB,Referral,829.73
2024-09-14,Self-serve,Organic,1469.15
2024-09-14,Self-serve,Paid,1049.86
2024-09-14,Self-serve,Referral,461.12
2024-09-15,Enterprise,Organic,3450.90
2024-09-15,Enterprise,Paid,2336.55
2024-09-15,Enterprise,Referral,929.45
2024-09-15,SMB,Organic,2635.48
2024-09-15,SMB,Paid,1695.72
2024-09-15,SMB,Referral,812.91
2024-09-15,Self-serve,Organic,1490.54
2024-09-15,Self-serve,Paid,1069.23
2024-09-15,Self-serve,Referral,432.86
2024-09-16,Enterprise,Organic,4095.38
2024-09-16,Enterprise,Paid,3030.33
2024-09-16,Enterprise,Referral,1287.33
2024-09-16,SMB,Organic,3291.63
2024-09-16,SMB,Paid,2344.57
2024-09-16,SMB,Referral,1085.48
2024-09-16,Self-serve,Organic,1956.88
2024-09-16,Self-serve,Paid,1378.43
2024-09-16,Self-serve,Referral,587.23
2024-09-17,Enterprise,Organic,4491.65
2024-09-17,Enterprise,Paid,2993.37
2024-09-17,Enterprise,Referral,1210.70
2024-09-17,SMB,Organic,3326.12
2024-09-17,SMB,Paid,2398.55
2024-09-17,SMB,Referral,974.32
2024-09-17,Self-serve,Organic,1901.34
2024-09-17,Self-serve,Paid,1310.25
2024-09-17,Self-serve,Referral,599.28
2024-09-18,Enterprise,Organic,4321.37
2024-09-18,Enterprise,Paid,3016.27
2024-09-18,Enterprise,Referral,1291.55
2024-09-18,SMB,Organic,3283.49
2024-09-18,SMB,Paid,2314.65
2024-09-18,SMB,Referral,951.09
2024-09-18,Self-serve,Organic,1755.17
2024-09-18,Self-serve,Paid,1320.78
2024-09-18,Self-serve,Referral,568.99
2024-09-19,Enterprise,Organic,4385.09
2024-09-19,Enterprise,Paid,3101.74
2024-09-19,Enterprise,Referral,1329.27
2024-09-19,SMB,Organic,3192.69
2024-09-19,SMB,Paid,2279.51
2024-09-19,SMB,Referral,1001.60
2024-09-19,Self-serve,Organic,2023.55
2024-09-19,Self-serve,Paid,1374.95
2024-09-19,Self-serve,Referral,583.16
2024-09-20,Enterprise,Organic,4108.51
2024-09-20,Enterprise,Paid,2832.71
2024-09-20,Enterprise,Referral,1276.57
2024-09-20,SMB,Organic,3126.36
2024-09-20,SMB,Paid,2246.99
2024-09-20,SMB,Referral,966.60
2024-09-20,Self-serve,Organic,1935.78
2024-09-20,Self-serve,Paid,1279.49
2024-09-20,Self-serve,Referral,513.69
2024-09-21,Enterprise,Organic,3412.48
2024-09-21,Enterprise,Paid,2303.78
2024-09-21,Enterprise,Referral,1009.77
2024-09-21,SMB,Organic,2607.79
2024-09-21,SMB,Paid,1815.18
2024-09-21,SMB,Referral,802.97
2024-09-21,Self-serve,Organic,1425.34
2024-09-21,Self-serve,Paid,1029.61
2024-09-21,Self-serve,Referral,457.41
2024-09-22,Enterprise,Organic,3303.75
2024-09-22,Enterprise,Paid,2242.32
2024-09-22,Enterprise,Referral,1029.98
2024-09-22,SMB,Organic,2706.01
2024-09-22,SMB,Paid,1829.99
2024-09-22,SMB,Referral,739.14
2024-09-22,Self-serve,Organic,1527.57
2024-09-22,Self-serve,Paid,994.98
2024-09-22,Self-serve,Referral,452.92
2024-09-23,Enterprise,Organic,4217.37
2024-09-23,Enterprise,Paid,2927.38
2024-09-23,Enterprise,Referral,1282.58
2024-09-23,SMB,Organic,3351.37
2024-09-23,SMB,Paid,2313.34
2024-09-23,SMB,Referral,1028.82
2024-09-23,Self-serve,Organic,1899.89
2024-09-23,Self-serve,Paid,1387.60
2024-09-23,Self-serve,Referral,582.57
2024-09-24,Enterprise,Organic,4247.27
2024-09-24,Enterprise,Paid,2957.75
2024-09-24,Enterprise,Referral,1237.09
2024-09-24,SMB,Organic,3403.47
2024-09-24,SMB,Paid,2336.70
2024-09-24,SMB,Referral,940.18
2024-09-24,Self-serve,Organic,1897.04
2024-09-24,Self-serve,Paid,1313.13
2024-09-24,Self-serve,Referral,605.75
2024-09-25,Enterprise,Organic,4045.18
2024-09-25,Enterprise,Paid,2855.03
2024-09-25,Enterprise,Referral,1321.47
2024-09-25,SMB,Organic,3450.58
2024-09-25,SMB,Paid,2269.06
2024-09-25,SMB,Referral,975.82
2024-09-25,Self-serve,Organic,1929.67
2024-09-25,Self-serve,Paid,1233.66
2024-09-25,Self-serve,Referral,536.66
2024-09-26,Enterprise,Organic,4232.22
2024-09-26,Enterprise,Paid,3126.64
2024-09-26,Enterprise,Referral,1263.71
2024-09-26,SMB,Organic,3329.74
2024-09-26,SMB,Paid,2402.82
2024-09-26,SMB,Referral,1058.85
2024-09-26,Self-serve,Organic,1864.14
2024-09-26,Self-serve,Paid,1327.20
2024-09-26,Self-serve,Referral,600.20
2024-09-27,Enterprise,Organic,4001.30
2024-09-27,Enterprise,Paid,3025.41
2024-09-27,Enterprise,Referral,1219.40
2024-09-27,SMB,Organic,3271.07
2024-09-27,SMB,Paid,2266.11
2024-09-27,SMB,Referral,950.20
2024-09-27,Self-serve,Organic,1808.49
2024-09-27,Self-serve,Paid,1315.23
2024-09-27,Self-serve,Referral,575.73
2024-09-28,Enterprise,Organic,3377.41
2024-09-28,Enterprise,Paid,2378.42
2024-09-28,Enterprise,Referral,1034.61
2024-09-28,SMB,Organic,2560.27
2024-09-28,SMB,Paid,1886.96
2024-09-28,SMB,Referral,810.59
2024-09-28,Self-serve,Organic,1624.64
2024-09-28,Self-serve,Paid,1042.95
2024-09-28,Self-serve,Referral,445.87
2024-09-29,Enterprise,Organic,3473.06
2024-09-29,Enterprise,Paid,2434.72
2024-09-29,Enterprise,Referral,1002.08
2024-09-29,SMB,Organic,2608.43
2024-09-29,SMB,Paid,1878.26
2024-09-29,SMB,Referral,772.44
2024-09-29,Self-serve,Organic,1490.20
2024-09-29,Self-serve,Paid,1058.98
2024-09-29,Self-serve,Referral,466.16
2024-09-30,Enterprise,Organic,4290.74
2024-09-30,Enterprise,Paid,2889.93
2024-09-30,Enterprise,Referral,1235.62
2024-09-30,SMB,Organic,3270.47
2024-09-30,SMB,Paid,2285.50
2024-09-30,SMB,Referral,1014.94
2024-09-30,Self-serve,Organic,1872.95
2024-09-30,Self-serve,Paid,1330.89
2024-09-30,Self-serve,Referral,569.14
2024-10-01,Enterprise,Organic,4317.51
2024-10-01,Enterprise,Paid,3184.25
2024-10-01,Enterprise,Referral,1338.67
2024-10-01,SMB,Organic,3404.68
2024-10-01,SMB,Paid,2349.18
2024-10-01,SMB,Referral,1007.64
2024-10-01,Self-serve,Organic,1963.71
2024-10-01,Self-serve,Paid,1385.07
2024-10-01,Self-serve,Referral,567.49
2024-10-02,Enterprise,Organic,4304.24
2024-10-02,Enterprise,Paid,2826.24
2024-10-02,Enterprise,Referral,1298.05
2024-10-02,SMB,Organic,3420.54
2024-10-02,SMB,Paid,2321.19
2024-10-02,SMB,Referral,1057.90
2024-10-02,Self-serve,Organic,1860.39
2024-10-02,Self-serve,Paid,1346.36
2024-10-02,Self-serve,Referral,572.66
2024-10-03,Enterprise,Organic,4291.81
2024-10-03,Enterprise,Paid,3003.00
2024-10-03,Enterprise,Referral,1295.58
2024-10-03,SMB,Organic,3433.32
2024-10-03,SMB,Paid,2440.57
2024-10-03,SMB,Referral,1004.38
2024-10-03,Self-serve,Organic,1960.02
2024-10-03,Self-serve,Paid,1311.06
2024-10-03,Self-serve,Referral,587.16
2024-10-04,Enterprise,Organic,4132.00
2024-10-04,Enterprise,Paid,3056.92
2024-10-04,Enterprise,Referral,1352.73
2024-10-04,SMB,Organic,3276.92
2024-10-04,SMB,Paid,2150.84
2024-10-04,SMB,Referral,970.47
2024-10-04,Self-serve,Organic,1948.86
2024-10-04,Self-serve,Paid,1337.41
2024-10-04,Self-serve,Referral,568.03
2024-10-05,Enterprise,Organic,3523.08
2024-10-05,Enterprise,Paid,2428.51
2024-10-05,Enterprise,Referral,1063.36
2024-10-05,SMB,Organic,2733.05
2024-10-05,SMB,Paid,1946.78
2024-10-05,SMB,Referral,806.50
2024-10-05,Self-serve,Organic,1561.10
2024-10-05,Self-serve,Paid,1054.07
2024-10-05,Self-serve,Referral,447.72
2024-10-06,Enterprise,Organic,349.05
2024-10-06,Enterprise,Paid,137.17
2024-10-06,Enterprise,Referral,76.93
2024-10-06,SMB,Organic,2672.80
2024-10-06,SMB,Paid,1831.24
2024-10-06,SMB,Referral,799.14
2024-10-06,Self-serve,Organic,1587.22
2024-10-06,Self-serve,Paid,1082.91
2024-10-06,Self-serve,Referral,433.06
2024-10-07,Enterprise,Organic,4378.83
2024-10-07,Enterprise,Paid,3250.06
2024-10-07,Enterprise,Referral,1313.71
2024-10-07,SMB,Organic,3242.74
2024-10-07,SMB,Paid,2535.80
2024-10-07,SMB,Referral,1049.42
2024-10-07,Self-serve,Organic,1954.68
2024-10-07,Self-serve,Paid,1355.88
2024-10-07,Self-serve,Referral,606.72
2024-10-08,Enterprise,Organic,4340.87
2024-10-08,Enterprise,Paid,3195.23
2024-10-08,Enterprise,Referral,1345.32
2024-10-08,SMB,Organic,3457.23
2024-10-08,SMB,Paid,2412.91
2024-10-08,SMB,Referral,1024.21
2024-10-08,Self-serve,Organic,2022.68
2024-10-08,Self-serve,Paid,1337.17
2024-10-08,Self-serve,Referral,559.72
2024-10-09,Enterprise,Organic,4416.05
2024-10-09,Enterprise,Paid,3092.77
2024-10-09,Enterprise,Referral,1319.58
2024-10-09,SMB,Organic,3413.79
2024-10-09,SMB,Paid,2338.08
2024-10-09,SMB,Referral,1035.67
2024-10-09,Self-serve,Organic,1924.53
2024-10-09,Self-serve,Paid,1329.30
2024-10-09,Self-serve,Referral,572.74
2024-10-10,Enterprise,Organic,4604.52
2024-10-10,Enterprise,Paid,2880.77
2024-10-10,Enterprise,Referral,1321.93
2024-10-10,SMB,Organic,3206.52
2024-10-10,SMB,Paid,2355.95
2024-10-10,SMB,Referral,999.80
2024-10-10,Self-serve,Organic,1808.80
2024-10-10,Self-serve,Paid,1366.41
2024-10-10,Self-serve,Referral,572.25
2024-10-11,Enterprise,Organic,3996.00
2024-10-11,Enterprise,Paid,3060.39
2024-10-11,Enterprise,Referral,1334.45
2024-10-11,SMB,Organic,3465.16
2024-10-11,SMB,Paid,2346.82
2024-10-11,SMB,Referral,996.44
2024-10-11,Self-serve,Organic,1970.88
2024-10-11,Self-serve,Paid,1393.72
2024-10-11,Self-serve,Referral,587.95
2024-10-12,Enterprise,Organic,3351.19
2024-10-12,Enterprise,Paid,2428.60
2024-10-12,Enterprise,Referral,1048.22
2024-10-12,SMB,Organic,2536.63
2024-10-12,SMB,Paid,1904.01
2024-10-12,SMB,Referral,859.54
2024-10-12,Self-serve,Organic,1562.14
2024-10-12,Self-serve,Paid,1120.32
2024-10-12,Self-serve,Referral,462.34
2024-10-13,Enterprise,Organic,3445.16
2024-10-13,Enterprise,Paid,2444.57
2024-10-13,Enterprise,Referral,1010.47
2024-10-13,SMB,Organic,2607.82
2024-10-13,SMB,Paid,1951.24
2024-10-13,SMB,Referral,838.81
2024-10-13,Self-serve,Organic,1488.93
2024-10-13,Self-serve,Paid,1105.38
2024-10-13,Self-serve,Referral,459.17
2024-10-14,Enterprise,Organic,4489.88
2024-10-14,Enterprise,Paid,3154.15
2024-10-14,Enterprise,Referral,1373.15
2024-10-14,SMB,Organic,3465.47
2024-10-14,SMB,Paid,2522.19
2024-10-14,SMB,Referral,1046.69
2024-10-14,Self-serve,Organic,2012.35
2024-10-14,Self-serve,Paid,1348.19
2024-10-14,Self-serve,Referral,630.99
2024-10-15,Enterprise,Organic,4512.62
2024-10-15,Enterprise,Paid,3181.56
2024-10-15,Enterprise,Referral,1270.56
2024-10-15,SMB,Organic,3375.61
2024-10-15,SMB,Paid,2512.69
2024-10-15,SMB,Referral,1047.25
2024-10-15,Self-serve,Organic,1864.18
2024-10-15,Self-serve,Paid,1427.53
2024-10-15,Self-serve,Referral,583.64
2024-10-16,Enterprise,Organic,4557.86
2024-10-16,Enterprise,Paid,3052.84
2024-10-16,Enterprise,Referral,1319.87
2024-10-16,SMB,Organic,3521.29
2024-10-16,SMB,Paid,2316.60
2024-10-16,SMB,Referral,989.91
2024-10-16,Self-serve,Organic,1931.97
2024-10-16,Self-serve,Paid,1394.16
2024-10-16,Self-serve,Referral,559.75
2024-10-17,Enterprise,Organic,4158.87
2024-10-17,Enterprise,Paid,3140.29
2024-10-17,Enterprise,Referral,1289.63
2024-10-17,SMB,Organic,3365.00
2024-10-17,SMB,Paid,2250.77
2024-10-17,SMB,Referral,1000.71
2024-10-17,Self-serve,Organic,1945.31
2024-10-17,Self-serve,Paid,1400.04
2024-10-17,Self-serve,Referral,570.22
2024-10-18,Enterprise,Organic,4514.30
2024-10-18,Enterprise,Paid,2948.51
2024-10-18,Enterprise,Referral,1263.70
2024-10-18,SMB,Organic,3499.08
2024-10-18,SMB,Paid,2356.22
2024-10-18,SMB,Referral,986.83
2024-10-18,Self-serve,Organic,1902.43
2024-10-18,Self-serve,Paid,1392.23
2024-10-18,Self-serve,Referral,598.62
2024-10-19,Enterprise,Organic,3392.39
2024-10-19,Enterprise,Paid,2431.22
2024-10-19,Enterprise,Referral,1046.10
2024-10-19,SMB,Organic,2624.77
2024-10-19,SMB,Paid,1890.20
2024-10-19,SMB,Referral,811.57
2024-10-19,Self-serve,Organic,1598.47
2024-10-19,Self-serve,Paid,1121.11
2024-10-19,Self-serve,Referral,459.10
2024-10-20,Enterprise,Organic,3459.39
2024-10-20,Enterprise,Paid,2485.79
2024-10-20,Enterprise,Referral,1026.19
2024-10-20,SMB,Organic,2755.84
2024-10-20,SMB,Paid,1890.62
2024-10-20,SMB,Referral,788.78
2024-10-20,Self-serve,Organic,1503.02
2024-10-20,Self-serve,Paid,1130.23
2024-10-20,Self-serve,Referral,462.05
2024-10-21,Enterprise,Organic,4702.41
2024-10-21,Enterprise,Paid,3088.95
2024-10-21,Enterprise,Referral,1356.30
2024-10-21,SMB,Organic,3736.10
2024-10-21,SMB,Paid,2362.71
2024-10-21,SMB,Referral,986.23
2024-10-21,Self-serve,Organic,2068.82
2024-10-21,Self-serve,Paid,1359.77
2024-10-21,Self-serve,Referral,597.21
2024-10-22,Enterprise,Organic,4408.30
2024-10-22,Enterprise,Paid,3166.29
2024-10-22,Enterprise,Referral,1307.77
2024-10-22,SMB,Organic,3471.19
2024-10-22,SMB,Paid,2475.99
2024-10-22,SMB,Referral,1015.34
2024-10-22,Self-serve,Organic,1952.42
2024-10-22,Self-serve,Paid,1381.46
2024-10-22,Self-serve,Referral,572.65
2024-10-23,Enterprise,Organic,4353.41
2024-10-23,Enterprise,Paid,3097.52
2024-10-23,Enterprise,Referral,1306.94
2024-10-23,SMB,Organic,3401.54
2024-10-23,SMB,Paid,2399.19
2024-10-23,SMB,Referral,1008.60
2024-10-23,Self-serve,Organic,2000.32
2024-10-23,Self-serve,Paid,1430.88
2024-10-23,Self-serve,Referral,579.72
2024-10-24,Enterprise,Organic,4478.79
2024-10-24,Enterprise,Paid,3067.96
2024-10-24,Enterprise,Referral,1338.88
2024-10-24,SMB,Organic,3594.81
2024-10-24,SMB,Paid,2440.15
2024-10-24,SMB,Referral,975.26
2024-10-24,Self-serve,Organic,1988.74
2024-10-24,Self-serve,Paid,1424.21
2024-10-24,Self-serve,Referral,584.69
2024-10-25,Enterprise,Organic,4465.90
2024-10-25,Enterprise,Paid,2972.62
2024-10-25,Enterprise,Referral,1242.94
2024-10-25,SMB,Organic,3387.02
2024-10-25,SMB,Paid,2236.51
2024-10-25,SMB,Referral,1004.54
2024-10-25,Self-serve,Organic,2001.68
2024-10-25,Self-serve,Paid,1271.80
2024-10-25,Self-serve,Referral,555.99
2024-10-26,Enterprise,Organic,3398.03
2024-10-26,Enterprise,Paid,2449.96
2024-10-26,Enterprise,Referral,1040.44
2024-10-26,SMB,Organic,2841.83
2024-10-26,SMB,Paid,1963.81
2024-10-26,SMB,Referral,830.36
2024-10-26,Self-serve,Organic,1565.30
2024-10-26,Self-serve,Paid,1103.81
2024-10-26,Self-serve,Referral,455.46
2024-10-27,Enterprise,Organic,3601.02
2024-10-27,Enterprise,Paid,2375.53
2024-10-27,Enterprise,Referral,1079.62
2024-10-27,SMB,Organic,2827.74
2024-10-27,SMB,Paid,1923.49
2024-10-27,SMB,Referral,814.84
2024-10-27,Self-serve,Organic,1579.07
2024-10-27,Self-serve,Paid,998.47
2024-10-27,Self-serve,Referral,472.34
2024-10-28,Enterprise,Organic,4503.77
2024-10-28,Enterprise,Paid,3158.59
2024-10-28,Enterprise,Referral,1384.48
2024-10-28,SMB,Organic,3507.00
2024-10-28,SMB,Paid,2376.26
2024-10-28,SMB,Referral,1049.99
2024-10-28,Self-serve,Organic,2012.57
2024-10-28,Self-serve,Paid,1410.80
2024-10-28,Self-serve,Referral,605.48
2024-10-29,Enterprise,Organic,4665.54
2024-10-29,Enterprise,Paid,3063.93
2024-10-29,Enterprise,Referral,1364.49
2024-10-29,SMB,Organic,3655.20
2024-10-29,SMB,Paid,2335.13
2024-10-29,SMB,Referral,1061.40
2024-10-29,Self-serve,Organic,1975.56
2024-10-29,Self-serve,Paid,1391.96
2024-10-29,Self-serve,Referral,586.89
2024-10-30,Enterprise,Organic,4423.29
2024-10-30,Enterprise,Paid,3284.04
2024-10-30,Enterprise,Referral,1283.18
2024-10-30,SMB,Organic,3336.59
2024-10-30,SMB,Paid,2326.00
2024-10-30,SMB,Referral,1091.14
2024-10-30,Self-serve,Organic,1948.55
2024-10-30,Self-serve,Paid,1382.11
2024-10-30,Self-serve,Referral,585.62
2024-10-31,Enterprise,Organic,4325.02
2024-10-31,Enterprise,Paid,3093.81
2024-10-31,Enterprise,Referral,1433.82
2024-10-31,SMB,Organic,3606.57
2024-10-31,SMB,Paid,2361.38
2024-10-31,SMB,Referral,1058.77
2024-10-31,Self-serve,Organic,1928.93
2024-10-31,Self-serve,Paid,1311.00
2024-10-31,Self-serve,Referral,611.64
2024-11-01,Enterprise,Organic,4524.44
2024-11-01,Enterprise,Paid,3156.64
2024-11-01,Enterprise,Referral,1293.19
2024-11-01,SMB,Organic,3383.64
2024-11-01,SMB,Paid,2434.00
2024-11-01,SMB,Referral,1032.18
2024-11-01,Self-serve,Organic,1920.28
2024-11-01,Self-serve,Paid,1294.19
2024-11-01,Self-serve,Referral,584.96
2024-11-02,Enterprise,Organic,3650.04
2024-11-02,Enterprise,Paid,2386.00
2024-11-02,Enterprise,Referral,1081.00
2024-11-02,SMB,Organic,2777.26
2024-11-02,SMB,Paid,1968.25
2024-11-02,SMB,Referral,846.55
2024-11-02,Self-serve,Organic,1538.64
2024-11-02,Self-serve,Paid,1046.60
2024-11-02,Self-serve,Referral,463.87
2024-11-03,Enterprise,Organic,3634.16
2024-11-03,Enterprise,Paid,2437.53
2024-11-03,Enterprise,Referral,1039.81
2024-11-03,SMB,Organic,2602.70
2024-11-03,SMB,Paid,2028.52
2024-11-03,SMB,Referral,846.40
2024-11-03,Self-serve,Organic,1609.55
2024-11-03,Self-serve,Paid,1133.22
2024-11-03,Self-serve,Referral,480.13
2024-11-04,Enterprise,Organic,4523.02
2024-11-04,Enterprise,Paid,3173.82
2024-11-04,Enterprise,Referral,1349.39
2024-11-04,SMB,Organic,3824.00
2024-11-04,SMB,Paid,2522.09
2024-11-04,SMB,Referral,1048.37
2024-11-04,Self-serve,Organic,2053.35
2024-11-04,Self-serve,Paid,1374.56
2024-11-04,Self-serve,Referral,634.94
2024-11-05,Enterprise,Organic,4471.27
2024-11-05,Enterprise,Paid,3241.22
2024-11-05,Enterprise,Referral,1412.29
2024-11-05,SMB,Organic,3588.98
2024-11-05,SMB,Paid,2490.65
2024-11-05,SMB,Referral,1064.75
2024-11-05,Self-serve,Organic,2024.01
2024-11-05,Self-serve,Paid,1394.66
2024-11-05,Self-serve,Referral,600.03
2024-11-06,Enterprise,Organic,4681.46
2024-11-06,Enterprise,Paid,3127.53
2024-11-06,Enterprise,Referral,1313.05
2024-11-06,SMB,Organic,3432.38
2024-11-06,SMB,Paid,2521.03
2024-11-06,SMB,Referral,1067.11
2024-11-06,Self-serve,Organic,2025.71
2024-11-06,Self-serve,Paid,1383.78
2024-11-06,Self-serve,Referral,607.95
2024-11-07,Enterprise,Organic,4401.08
2024-11-07,Enterprise,Paid,3116.94
2024-11-07,Enterprise,Referral,1385.49
2024-11-07,SMB,Organic,3582.00
2024-11-07,SMB,Paid,2371.34
2024-11-07,SMB,Referral,1020.26
2024-11-07,Self-serve,Organic,2001.05
